Date Administered,AgeGroupVacc,7-day_avg_group_cases_per_100k,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup
09/01/2021 12:00:00 AM,40 - 49 Years,36.08545254553945,0.728,0.624
09/01/2021 12:00:00 AM,50 - 64 Years,27.030523459899012,0.808,0.712
09/01/2021 12:00:00 AM,65 - 74 Years,19.643551192519936,0.943,0.844
09/01/2021 12:00:00 AM,75+ Years,20.942146589165045,0.892,0.799
08/31/2021 12:00:00 AM,<12 Years,36.23459013660401,0.004,0.003
08/31/2021 12:00:00 AM,12 - 15 Years,52.02850164492822,0.503,0.379
08/31/2021 12:00:00 AM,16 - 17 Years,53.79163776553333,0.585,0.472
08/31/2021 12:00:00 AM,18 - 24 Years,44.01505453187618,0.599,0.486
08/31/2021 12:00:00 AM,25 - 39 Years,42.60415311199112,0.633,0.528
08/31/2021 12:00:00 AM,40 - 49 Years,37.66356661617386,0.726,0.622
08/31/2021 12:00:00 AM,50 - 64 Years,28.16224387452977,0.806,0.71
08/31/2021 12:00:00 AM,65 - 74 Years,20.323869370885056,0.942,0.843
08/31/2021 12:00:00 AM,75+ Years,21.606075243041357,0.891,0.799
08/30/2021 12:00:00 AM,<12 Years,37.051464383481125,0.004,0.003
08/30/2021 12:00:00 AM,12 - 15 Years,52.9647361960117,0.501,0.376
08/30/2021 12:00:00 AM,16 - 17 Years,54.36700467175534,0.583,0.469
08/30/2021 12:00:00 AM,18 - 24 Years,45.49850090133312,0.597,0.485
08/30/2021 12:00:00 AM,25 - 39 Years,44.33504247963462,0.631,0.527
08/30/2021 12:00:00 AM,40 - 49 Years,39.02732078273692,0.725,0.621
08/30/2021 12:00:00 AM,50 - 64 Years,29.219045986888084,0.805,0.709
08/30/2021 12:00:00 AM,65 - 74 Years,20.970256468034954,0.941,0.842
08/30/2021 12:00:00 AM,75+ Years,22.22513437859868,0.89,0.798
08/29/2021 12:00:00 AM,<12 Years,36.90689013585466,0.004,0.003
08/29/2021 12:00:00 AM,12 - 15 Years,52.63244126866547,0.499,0.372
08/29/2021 12:00:00 AM,16 - 17 Years,54.22919223912731,0.581,0.467
08/29/2021 12:00:00 AM,18 - 24 Years,45.66726774451225,0.595,0.483
08/29/2021 12:00:00 AM,25 - 39 Years,44.75721061808425,0.629,0.525
08/29/2021 12:00:00 AM,40 - 49 Years,39.14034691397455,0.723,0.619
08/29/2021 12:00:00 AM,50 - 64 Years,29.27557525133002,0.804,0.708
08/29/2021 12:00:00 AM,65 - 74 Years,21.00333927221979,0.94,0.841
08/29/2021 12:00:00 AM,75+ Years,22.43195481460027,0.89,0.798
08/28/2021 12:00:00 AM,<12 Years,37.01279225963043,0.004,0.003
08/28/2021 12:00:00 AM,12 - 15 Years,52.6153566965654,0.497,0.371
08/28/2021 12:00:00 AM,16 - 17 Years,54.23608286075871,0.58,0.465
08/28/2021 12:00:00 AM,18 - 24 Years,45.97312810175849,0.594,0.482
08/28/2021 12:00:00 AM,25 - 39 Years,45.02064353647683,0.629,0.524
08/28/2021 12:00:00 AM,40 - 49 Years,39.40608233224482,0.722,0.618
08/28/2021 12:00:00 AM,50 - 64 Years,29.482395170633655,0.804,0.707
08/28/2021 12:00:00 AM,65 - 74 Years,21.055084171072995,0.94,0.841
08/28/2021 12:00:00 AM,75+ Years,22.420036348796792,0.89,0.797
08/27/2021 12:00:00 AM,<12 Years,36.76410075548284,0.004,0.003
08/27/2021 12:00:00 AM,12 - 15 Years,52.05839964610333,0.494,0.367
08/27/2021 12:00:00 AM,16 - 17 Years,53.69861437350942,0.578,0.463
08/27/2021 12:00:00 AM,18 - 24 Years,45.92254532243029,0.593,0.481
08/27/2021 12:00:00 AM,25 - 39 Years,45.00523439942342,0.627,0.523
08/27/2021 12:00:00 AM,40 - 49 Years,39.338762692949686,0.721,0.617
08/27/2021 12:00:00 AM,50 - 64 Years,29.45333595035828,0.803,0.706
08/27/2021 12:00:00 AM,65 - 74 Years,21.061022110285656,0.94,0.841
08/27/2021 12:00:00 AM,75+ Years,22.526601454804393,0.889,0.797
08/26/2021 12:00:00 AM,<12 Years,35.598879916073635,0.004,0.003
08/26/2021 12:00:00 AM,12 - 15 Years,50.19447282998641,0.491,0.362
08/26/2021 12:00:00 AM,16 - 17 Years,52.06553704686735,0.575,0.459
08/26/2021 12:00:00 AM,18 - 24 Years,44.48589984225832,0.59,0.479
08/26/2021 12:00:00 AM,25 - 39 Years,43.79614485090366,0.625,0.521
08/26/2021 12:00:00 AM,40 - 49 Years,38.27086062539421,0.719,0.615
08/26/2021 12:00:00 AM,50 - 64 Years,28.735936449809994,0.801,0.705
08/26/2021 12:00:00 AM,65 - 74 Years,20.6385801491562,0.939,0.84
08/26/2021 12:00:00 AM,75+ Years,22.216721343913868,0.889,0.797
08/25/2021 12:00:00 AM,<12 Years,34.75136544799173,0.004,0.003
08/25/2021 12:00:00 AM,12 - 15 Years,48.59450265281548,0.488,0.359
08/25/2021 12:00:00 AM,16 - 17 Years,50.3687214701348,0.573,0.457
08/25/2021 12:00:00 AM,18 - 24 Years,43.39671550980809,0.588,0.477
08/25/2021 12:00:00 AM,25 - 39 Years,42.783574570832215,0.623,0.519
08/25/2021 12:00:00 AM,40 - 49 Years,37.32342528078791,0.717,0.614
08/25/2021 12:00:00 AM,50 - 64 Years,27.99538038310477,0.8,0.704
08/25/2021 12:00:00 AM,65 - 74 Years,20.06981040028611,0.938,0.839
08/25/2021 12:00:00 AM,75+ Years,21.579433966539458,0.888,0.796
08/24/2021 12:00:00 AM,<12 Years,32.90581270668595,0.004,0.003
08/24/2021 12:00:00 AM,12 - 15 Years,45.96262432080071,0.486,0.355
08/24/2021 12:00:00 AM,16 - 17 Years,47.54184394585247,0.571,0.454
08/24/2021 12:00:00 AM,18 - 24 Years,40.518224450654714,0.586,0.475
08/24/2021 12:00:00 AM,25 - 39 Years,40.28075076203354,0.621,0.518
08/24/2021 12:00:00 AM,40 - 49 Years,35.12561621474721,0.716,0.612
08/24/2021 12:00:00 AM,50 - 64 Years,26.316756361885147,0.799,0.702
08/24/2021 12:00:00 AM,65 - 74 Years,19.026005514402975,0.937,0.838
08/24/2021 12:00:00 AM,75+ Years,20.47522316415805,0.887,0.795
08/23/2021 12:00:00 AM,<12 Years,31.124812664423274,0.004,0.003
08/23/2021 12:00:00 AM,12 - 15 Years,42.9471973451395,0.483,0.352
08/23/2021 12:00:00 AM,16 - 17 Years,44.69773986749163,0.568,0.452
08/23/2021 12:00:00 AM,18 - 24 Years,38.20087132666557,0.584,0.474
08/23/2021 12:00:00 AM,25 - 39 Years,38.340254913649794,0.619,0.516
08/23/2021 12:00:00 AM,40 - 49 Years,33.3901867764968,0.714,0.61
08/23/2021 12:00:00 AM,50 - 64 Years,25.07629089638014,0.797,0.701
08/23/2021 12:00:00 AM,65 - 74 Years,18.19002850096305,0.936,0.838
08/23/2021 12:00:00 AM,75+ Years,19.601669729385204,0.886,0.795
08/22/2021 12:00:00 AM,<12 Years,30.043778063858287,0.004,0.003
08/22/2021 12:00:00 AM,12 - 15 Years,40.77831091703645,0.48,0.349
08/22/2021 12:00:00 AM,16 - 17 Years,42.45656518187838,0.566,0.449
08/22/2021 12:00:00 AM,18 - 24 Years,37.47663938338703,0.582,0.472
08/22/2021 12:00:00 AM,25 - 39 Years,37.83660832447937,0.617,0.515
08/22/2021 12:00:00 AM,40 - 49 Years,32.94268833212965,0.712,0.609
08/22/2021 12:00:00 AM,50 - 64 Years,24.772077184122328,0.796,0.7
08/22/2021 12:00:00 AM,65 - 74 Years,17.98559373664136,0.935,0.837
08/22/2021 12:00:00 AM,75+ Years,19.18312125381587,0.886,0.794
08/21/2021 12:00:00 AM,<12 Years,29.439303020284246,0.004,0.003
08/21/2021 12:00:00 AM,12 - 15 Years,39.68489830263239,0.479,0.347
08/21/2021 12:00:00 AM,16 - 17 Years,41.555616403572685,0.565,0.448
08/21/2021 12:00:00 AM,18 - 24 Years,37.127760026899075,0.581,0.471
08/21/2021 12:00:00 AM,25 - 39 Years,37.67702876814541,0.616,0.514
08/21/2021 12:00:00 AM,40 - 49 Years,32.695377236192776,0.712,0.608
08/21/2021 12:00:00 AM,50 - 64 Years,24.57343017052114,0.796,0.7
08/21/2021 12:00:00 AM,65 - 74 Years,17.889314293693182,0.935,0.837
08/21/2021 12:00:00 AM,75+ Years,19.090577872282953,0.886,0.794
08/20/2021 12:00:00 AM,<12 Years,28.86338585278457,0.004,0.003
08/20/2021 12:00:00 AM,12 - 15 Years,38.567567287288234,0.476,0.344
08/20/2021 12:00:00 AM,16 - 17 Years,40.68739807801614,0.563,0.446
08/20/2021 12:00:00 AM,18 - 24 Years,36.852627526254096,0.58,0.47
08/20/2021 12:00:00 AM,25 - 39 Years,37.50225115882727,0.615,0.513
08/20/2021 12:00:00 AM,40 - 49 Years,32.54904559919861,0.71,0.607
08/20/2021 12:00:00 AM,50 - 64 Years,24.445387981182773,0.795,0.699
08/20/2021 12:00:00 AM,65 - 74 Years,17.769707232409537,0.934,0.836
08/20/2021 12:00:00 AM,75+ Years,18.969289955576933,0.885,0.794
08/19/2021 12:00:00 AM,<12 Years,28.40913713647672,0.004,0.003
08/19/2021 12:00:00 AM,12 - 15 Years,37.549326790124454,0.472,0.34
08/19/2021 12:00:00 AM,16 - 17 Years,40.19988659759451,0.56,0.443
08/19/2021 12:00:00 AM,18 - 24 Years,37.52154932765039,0.577,0.469
08/19/2021 12:00:00 AM,25 - 39 Years,38.29212774586653,0.613,0.511
08/19/2021 12:00:00 AM,40 - 49 Years,33.256964753470626,0.708,0.605
08/19/2021 12:00:00 AM,50 - 64 Years,24.96050806559545,0.793,0.697
08/19/2021 12:00:00 AM,65 - 74 Years,17.974990273761605,0.934,0.836
08/19/2021 12:00:00 AM,75+ Years,19.262343997097837,0.885,0.794
08/18/2021 12:00:00 AM,<12 Years,27.50480439412186,0.004,0.003
08/18/2021 12:00:00 AM,12 - 15 Years,36.02111181577378,0.469,0.337
08/18/2021 12:00:00 AM,16 - 17 Years,39.285156576026,0.557,0.44
08/18/2021 12:00:00 AM,18 - 24 Years,37.28943582624715,0.575,0.467
08/18/2021 12:00:00 AM,25 - 39 Years,38.284950887512885,0.611,0.51
08/18/2021 12:00:00 AM,40 - 49 Years,33.220116108803815,0.706,0.604
08/18/2021 12:00:00 AM,50 - 64 Years,24.947340606408172,0.792,0.696
08/18/2021 12:00:00 AM,65 - 74 Years,17.958448871669187,0.933,0.835
08/18/2021 12:00:00 AM,75+ Years,19.25322987618929,0.884,0.793
08/17/2021 12:00:00 AM,<12 Years,26.59035740399066,0.004,0.003
08/17/2021 12:00:00 AM,12 - 15 Years,34.410890895342796,0.465,0.334
08/17/2021 12:00:00 AM,16 - 17 Years,38.22055553397451,0.555,0.438
08/17/2021 12:00:00 AM,18 - 24 Years,37.131541916942304,0.573,0.466
08/17/2021 12:00:00 AM,25 - 39 Years,38.00631991613613,0.609,0.509
08/17/2021 12:00:00 AM,40 - 49 Years,32.89733615407818,0.705,0.603
08/17/2021 12:00:00 AM,50 - 64 Years,24.7007912843843,0.791,0.695
08/17/2021 12:00:00 AM,65 - 74 Years,17.62677255279043,0.932,0.834
08/17/2021 12:00:00 AM,75+ Years,18.870436798030404,0.883,0.793
08/16/2021 12:00:00 AM,<12 Years,25.90675324546057,0.004,0.003
08/16/2021 12:00:00 AM,12 - 15 Years,33.123568387603015,0.462,0.331
08/16/2021 12:00:00 AM,16 - 17 Years,37.37645438412786,0.552,0.436
08/16/2021 12:00:00 AM,18 - 24 Years,37.36791004464418,0.571,0.464
08/16/2021 12:00:00 AM,25 - 39 Years,38.28452871937444,0.607,0.507
08/16/2021 12:00:00 AM,40 - 49 Years,33.01567699368122,0.703,0.601
08/16/2021 12:00:00 AM,50 - 64 Years,24.624510831161444,0.789,0.694
08/16/2021 12:00:00 AM,65 - 74 Years,17.522010339538447,0.931,0.833
08/16/2021 12:00:00 AM,75+ Years,18.88726286740003,0.882,0.792
08/15/2021 12:00:00 AM,<12 Years,25.39271147612202,0.004,0.003
08/15/2021 12:00:00 AM,12 - 15 Years,32.21296069466963,0.458,0.328
08/15/2021 12:00:00 AM,16 - 17 Years,37.17662635681723,0.55,0.433
08/15/2021 12:00:00 AM,18 - 24 Years,38.40792980653241,0.569,0.463
08/15/2021 12:00:00 AM,25 - 39 Years,39.333194375283334,0.605,0.506
08/15/2021 12:00:00 AM,40 - 49 Years,33.88020288778718,0.701,0.6
08/15/2021 12:00:00 AM,50 - 64 Years,25.142128192316534,0.788,0.693
08/15/2021 12:00:00 AM,65 - 74 Years,17.668762265794264,0.93,0.833
08/15/2021 12:00:00 AM,75+ Years,19.16208866710385,0.882,0.792
08/14/2021 12:00:00 AM,<12 Years,24.82571864489558,0.004,0.003
08/14/2021 12:00:00 AM,12 - 15 Years,31.446717635981788,0.457,0.326
08/14/2021 12:00:00 AM,16 - 17 Years,36.59264617355598,0.548,0.432
08/14/2021 12:00:00 AM,18 - 24 Years,38.377201949931155,0.568,0.462
08/14/2021 12:00:00 AM,25 - 39 Years,39.13203125731208,0.604,0.506
08/14/2021 12:00:00 AM,40 - 49 Years,33.722178892389124,0.7,0.599
08/14/2021 12:00:00 AM,50 - 64 Years,24.97049717256511,0.788,0.692
08/14/2021 12:00:00 AM,65 - 74 Years,17.522858616568826,0.93,0.833
08/14/2021 12:00:00 AM,75+ Years,18.972795386695605,0.882,0.792
08/13/2021 12:00:00 AM,<12 Years,24.141817008489717,0.004,0.003
08/13/2021 12:00:00 AM,12 - 15 Years,30.554048743753476,0.453,0.324
08/13/2021 12:00:00 AM,16 - 17 Years,35.66413490872467,0.546,0.43
08/13/2021 12:00:00 AM,18 - 24 Years,38.20843510675202,0.566,0.461
08/13/2021 12:00:00 AM,25 - 39 Years,38.82828128169757,0.603,0.505
08/13/2021 12:00:00 AM,40 - 49 Years,33.42242934058025,0.699,0.599
08/13/2021 12:00:00 AM,50 - 64 Years,24.72576405180845,0.787,0.692
08/13/2021 12:00:00 AM,65 - 74 Years,17.236565118815424,0.929,0.832
08/13/2021 12:00:00 AM,75+ Years,18.747746708876917,0.881,0.791
08/12/2021 12:00:00 AM,<12 Years,23.278536212991753,0.004,0.003
08/12/2021 12:00:00 AM,12 - 15 Years,29.872374316960947,0.449,0.32
08/12/2021 12:00:00 AM,16 - 17 Years,35.52976778691235,0.542,0.428
08/12/2021 12:00:00 AM,18 - 24 Years,39.711263662680516,0.564,0.459
08/12/2021 12:00:00 AM,25 - 39 Years,40.365817641931145,0.6,0.503
08/12/2021 12:00:00 AM,40 - 49 Years,34.97680438051586,0.697,0.597
08/12/2021 12:00:00 AM,50 - 64 Years,26.29655112278743,0.785,0.691
08/12/2021 12:00:00 AM,65 - 74 Years,18.291397606093508,0.928,0.832
08/12/2021 12:00:00 AM,75+ Years,20.837684741828642,0.881,0.791
08/11/2021 12:00:00 AM,<12 Years,22.138303515147616,0.004,0.003
08/11/2021 12:00:00 AM,12 - 15 Years,28.1921066509197,0.444,0.318
08/11/2021 12:00:00 AM,16 - 17 Years,33.76749130468149,0.539,0.426
08/11/2021 12:00:00 AM,18 - 24 Years,38.911393918537385,0.562,0.458
08/11/2021 12:00:00 AM,25 - 39 Years,39.39124249432016,0.598,0.502
08/11/2021 12:00:00 AM,40 - 49 Years,33.93618448256945,0.695,0.596
08/11/2021 12:00:00 AM,50 - 64 Years,25.47403897389932,0.784,0.69
08/11/2021 12:00:00 AM,65 - 74 Years,17.71753819504114,0.928,0.831
08/11/2021 12:00:00 AM,75+ Years,20.156228932358978,0.88,0.791
08/10/2021 12:00:00 AM,<12 Years,21.119739268495298,0.004,0.003
08/10/2021 12:00:00 AM,12 - 15 Years,26.871469227584793,0.44,0.315
08/10/2021 12:00:00 AM,16 - 17 Years,32.553019242147045,0.536,0.424
08/10/2021 12:00:00 AM,18 - 24 Years,38.306764247876,0.559,0.457
08/10/2021 12:00:00 AM,25 - 39 Years,38.68981013228609,0.596,0.501
08/10/2021 12:00:00 AM,40 - 49 Years,33.247398278412895,0.693,0.595
08/10/2021 12:00:00 AM,50 - 64 Years,24.933265046587287,0.782,0.689
08/10/2021 12:00:00 AM,65 - 74 Years,17.345144578704126,0.927,0.831
08/10/2021 12:00:00 AM,75+ Years,19.79166409601718,0.88,0.79
08/09/2021 12:00:00 AM,<12 Years,20.047034048451998,0.004,0.003
08/09/2021 12:00:00 AM,12 - 15 Years,25.566207919139945,0.436,0.312
08/09/2021 12:00:00 AM,16 - 17 Years,31.33165655798118,0.533,0.422
08/09/2021 12:00:00 AM,18 - 24 Years,37.50358534994505,0.557,0.455
08/09/2021 12:00:00 AM,25 - 39 Years,37.7466865109896,0.594,0.5
08/09/2021 12:00:00 AM,40 - 49 Years,32.377203362050494,0.691,0.594
08/09/2021 12:00:00 AM,50 - 64 Years,24.264902980253698,0.781,0.688
08/09/2021 12:00:00 AM,65 - 74 Years,16.83702663750624,0.926,0.83
08/09/2021 12:00:00 AM,75+ Years,19.151572373747833,0.879,0.79
08/08/2021 12:00:00 AM,<12 Years,18.55994214745465,0.004,0.003
08/08/2021 12:00:00 AM,12 - 15 Years,23.63479704322778,0.431,0.31
08/08/2021 12:00:00 AM,16 - 17 Years,29.197286507654663,0.529,0.42
08/08/2021 12:00:00 AM,18 - 24 Years,35.458528309068456,0.555,0.454
08/08/2021 12:00:00 AM,25 - 39 Years,35.44249281133149,0.592,0.499
08/08/2021 12:00:00 AM,40 - 49 Years,30.289231602228178,0.689,0.593
08/08/2021 12:00:00 AM,50 - 64 Years,22.670278267642573,0.78,0.687
08/08/2021 12:00:00 AM,65 - 74 Years,15.803401075987669,0.925,0.83
08/08/2021 12:00:00 AM,75+ Years,17.909948671514517,0.879,0.789
08/07/2021 12:00:00 AM,<12 Years,18.41715276708283,0.004,0.003
08/07/2021 12:00:00 AM,12 - 15 Years,23.557916468777496,0.429,0.308
08/07/2021 12:00:00 AM,16 - 17 Years,28.930274919437867,0.527,0.419
08/07/2021 12:00:00 AM,18 - 24 Years,35.45805557281306,0.554,0.454
08/07/2021 12:00:00 AM,25 - 39 Years,35.33821728113443,0.591,0.499
08/07/2021 12:00:00 AM,40 - 49 Years,30.094004648272282,0.688,0.593
08/07/2021 12:00:00 AM,50 - 64 Years,22.52066868825608,0.779,0.687
08/07/2021 12:00:00 AM,65 - 74 Years,15.662162950429323,0.925,0.829
08/07/2021 12:00:00 AM,75+ Years,17.775340116557548,0.879,0.789
08/06/2021 12:00:00 AM,<12 Years,18.19850652838848,0.004,0.003
08/06/2021 12:00:00 AM,12 - 15 Years,23.309335944721568,0.426,0.307
08/06/2021 12:00:00 AM,16 - 17 Years,28.70116175019378,0.525,0.418
08/06/2021 12:00:00 AM,18 - 24 Years,35.441037067618524,0.552,0.453
08/06/2021 12:00:00 AM,25 - 39 Years,35.24238511370637,0.589,0.498
08/06/2021 12:00:00 AM,40 - 49 Years,29.81551392992503,0.687,0.592
08/06/2021 12:00:00 AM,50 - 64 Years,22.30136238524037,0.778,0.686
08/06/2021 12:00:00 AM,65 - 74 Years,15.497173068020329,0.925,0.829
08/06/2021 12:00:00 AM,75+ Years,17.50682409286734,0.878,0.789
08/05/2021 12:00:00 AM,<12 Years,16.832190644955624,0.004,0.003
08/05/2021 12:00:00 AM,12 - 15 Years,21.15838831732358,0.42,0.304
08/05/2021 12:00:00 AM,16 - 17 Years,26.065498976182827,0.521,0.416
08/05/2021 12:00:00 AM,18 - 24 Years,31.975880315509098,0.55,0.451
08/05/2021 12:00:00 AM,25 - 39 Years,31.44371620393654,0.587,0.497
08/05/2021 12:00:00 AM,40 - 49 Years,26.049511582198672,0.685,0.591
08/05/2021 12:00:00 AM,50 - 64 Years,18.996557154391837,0.776,0.685
08/05/2021 12:00:00 AM,65 - 74 Years,13.170349173686771,0.924,0.829
08/05/2021 12:00:00 AM,75+ Years,13.999289715525011,0.878,0.789
08/04/2021 12:00:00 AM,<12 Years,16.197075380176802,0.004,0.003
08/04/2021 12:00:00 AM,12 - 15 Years,20.56128252242636,0.416,0.302
08/04/2021 12:00:00 AM,16 - 17 Years,25.26446421153244,0.518,0.414
08/04/2021 12:00:00 AM,18 - 24 Years,31.25353931725218,0.547,0.45
08/04/2021 12:00:00 AM,25 - 39 Years,30.646240590405178,0.585,0.496
08/04/2021 12:00:00 AM,40 - 49 Years,25.279941810887948,0.682,0.59
08/04/2021 12:00:00 AM,50 - 64 Years,18.339773371136715,0.775,0.685
08/04/2021 12:00:00 AM,65 - 74 Years,12.667320894671168,0.923,0.828
08/04/2021 12:00:00 AM,75+ Years,13.409676201364528,0.877,0.789
08/03/2021 12:00:00 AM,<12 Years,15.849323743396264,0.004,0.003
08/03/2021 12:00:00 AM,12 - 15 Years,20.30757662674042,0.411,0.299
08/03/2021 12:00:00 AM,16 - 17 Years,24.91131985292313,0.514,0.412
08/03/2021 12:00:00 AM,18 - 24 Years,31.05924471628124,0.545,0.449
08/03/2021 12:00:00 AM,25 - 39 Years,30.34544579175981,0.583,0.495
08/03/2021 12:00:00 AM,40 - 49 Years,25.023772867675405,0.68,0.589
08/03/2021 12:00:00 AM,50 - 64 Years,18.032608331819684,0.773,0.684
08/03/2021 12:00:00 AM,65 - 74 Years,12.38102739691777,0.922,0.828
08/03/2021 12:00:00 AM,75+ Years,13.210567713824007,0.877,0.788
08/02/2021 12:00:00 AM,<12 Years,15.07290648762449,0.004,0.003
08/02/2021 12:00:00 AM,12 - 15 Years,19.288481900971636,0.407,0.297
08/02/2021 12:00:00 AM,16 - 17 Years,23.801929770267538,0.511,0.411
08/02/2021 12:00:00 AM,18 - 24 Years,29.779547672903306,0.543,0.448
08/02/2021 12:00:00 AM,25 - 39 Years,29.09223967277207,0.581,0.495
08/02/2021 12:00:00 AM,40 - 49 Years,23.824066032657864,0.678,0.588
08/02/2021 12:00:00 AM,50 - 64 Years,17.146983188895994,0.772,0.683
08/02/2021 12:00:00 AM,65 - 74 Years,11.785536921590696,0.921,0.827
08/02/2021 12:00:00 AM,75+ Years,12.494758679391364,0.876,0.788
08/01/2021 12:00:00 AM,<12 Years,14.379188081318066,0.004,0.003
08/01/2021 12:00:00 AM,12 - 15 Years,18.554699529273908,0.402,0.295
08/01/2021 12:00:00 AM,16 - 17 Years,22.93887941093454,0.507,0.409
08/01/2021 12:00:00 AM,18 - 24 Years,28.731491394673213,0.54,0.447
08/01/2021 12:00:00 AM,25 - 39 Years,28.045684857555422,0.579,0.494
08/01/2021 12:00:00 AM,40 - 49 Years,22.86068656295535,0.677,0.587
08/01/2021 12:00:00 AM,50 - 64 Years,16.40597307187397,0.77,0.683
08/01/2021 12:00:00 AM,65 - 74 Years,11.270632764149767,0.92,0.827
08/01/2021 12:00:00 AM,75+ Years,11.912857113691956,0.875,0.788
07/31/2021 12:00:00 AM,<12 Years,13.686957064390514,0.004,0.003
07/31/2021 12:00:00 AM,12 - 15 Years,17.627861492845465,0.401,0.294
07/31/2021 12:00:00 AM,16 - 17 Years,21.989696281209028,0.506,0.408
07/31/2021 12:00:00 AM,18 - 24 Years,27.581796821531317,0.539,0.446
07/31/2021 12:00:00 AM,25 - 39 Years,27.014961347530633,0.578,0.493
07/31/2021 12:00:00 AM,40 - 49 Years,21.967461243676194,0.676,0.587
07/31/2021 12:00:00 AM,50 - 64 Years,15.734659678481162,0.77,0.682
07/31/2021 12:00:00 AM,65 - 74 Years,10.752335498587316,0.92,0.827
07/31/2021 12:00:00 AM,75+ Years,11.335162065334956,0.875,0.788
07/30/2021 12:00:00 AM,<12 Years,12.843607286569448,0.004,0.003
07/30/2021 12:00:00 AM,12 - 15 Years,16.621580196151733,0.398,0.292
07/30/2021 12:00:00 AM,16 - 17 Years,20.931985860788945,0.504,0.407
07/30/2021 12:00:00 AM,18 - 24 Years,26.137587561272884,0.538,0.445
07/30/2021 12:00:00 AM,25 - 39 Years,25.758166799366073,0.576,0.493
07/30/2021 12:00:00 AM,40 - 49 Years,20.934990565223416,0.674,0.586
07/30/2021 12:00:00 AM,50 - 64 Years,14.933941944799582,0.769,0.682
07/30/2021 12:00:00 AM,65 - 74 Years,10.258638266905896,0.92,0.827
07/30/2021 12:00:00 AM,75+ Years,10.76027136187289,0.875,0.787
07/29/2021 12:00:00 AM,<12 Years,12.283158968610055,0.004,0.003
07/29/2021 12:00:00 AM,12 - 15 Years,15.962115713089284,0.393,0.29
07/29/2021 12:00:00 AM,16 - 17 Years,20.031037082483238,0.5,0.405
07/29/2021 12:00:00 AM,18 - 24 Years,24.85316315534092,0.536,0.444
07/29/2021 12:00:00 AM,25 - 39 Years,24.7420080901178,0.574,0.492
07/29/2021 12:00:00 AM,40 - 49 Years,20.058772312713558,0.672,0.585
07/29/2021 12:00:00 AM,50 - 64 Years,14.306671432136634,0.767,0.681
07/29/2021 12:00:00 AM,65 - 74 Years,9.801841086046027,0.919,0.826
07/29/2021 12:00:00 AM,75+ Years,10.16154372680386,0.874,0.787
07/28/2021 12:00:00 AM,<12 Years,11.518343349993492,0.004,0.003
07/28/2021 12:00:00 AM,12 - 15 Years,15.060904534810934,0.389,0.288
07/28/2021 12:00:00 AM,16 - 17 Years,19.12319768254613,0.497,0.404
07/28/2021 12:00:00 AM,18 - 24 Years,23.479391597137642,0.533,0.443
07/28/2021 12:00:00 AM,25 - 39 Years,23.489857391476182,0.572,0.491
07/28/2021 12:00:00 AM,40 - 49 Years,19.009294567491477,0.67,0.584
07/28/2021 12:00:00 AM,50 - 64 Years,13.65942270553437,0.765,0.68
07/28/2021 12:00:00 AM,65 - 74 Years,9.344195628155777,0.918,0.826
07/28/2021 12:00:00 AM,75+ Years,9.726169181864906,0.874,0.787
07/27/2021 12:00:00 AM,<12 Years,10.541723483825399,0.004,0.003
07/27/2021 12:00:00 AM,12 - 15 Years,13.80689694266628,0.385,0.286
07/27/2021 12:00:00 AM,16 - 17 Years,17.52974143028461,0.494,0.402
07/27/2021 12:00:00 AM,18 - 24 Years,21.478771764269005,0.531,0.442
07/27/2021 12:00:00 AM,25 - 39 Years,21.702397493280422,0.571,0.49
07/27/2021 12:00:00 AM,40 - 49 Years,17.53534878081901,0.669,0.584
07/27/2021 12:00:00 AM,50 - 64 Years,12.610793498878504,0.764,0.679
07/27/2021 12:00:00 AM,65 - 74 Years,8.657515372062809,0.917,0.825
07/27/2021 12:00:00 AM,75+ Years,8.883463540936367,0.873,0.786
07/26/2021 12:00:00 AM,<12 Years,9.89738640489756,0.004,0.003
07/26/2021 12:00:00 AM,12 - 15 Years,13.122659830058735,0.381,0.284
07/26/2021 12:00:00 AM,16 - 17 Years,16.561609091072743,0.491,0.401
07/26/2021 12:00:00 AM,18 - 24 Years,20.44726125497804,0.529,0.44
07/26/2021 12:00:00 AM,25 - 39 Years,20.741331726099826,0.569,0.489
07/26/2021 12:00:00 AM,40 - 49 Years,16.80723373475845,0.667,0.583
07/26/2021 12:00:00 AM,50 - 64 Years,12.067976345140863,0.763,0.679
07/26/2021 12:00:00 AM,65 - 74 Years,8.281728647604274,0.916,0.825
07/26/2021 12:00:00 AM,75+ Years,8.471925927604378,0.873,0.786
07/25/2021 12:00:00 AM,<12 Years,9.513639945148293,0.004,0.003
07/25/2021 12:00:00 AM,12 - 15 Years,12.755341529907371,0.377,0.282
07/25/2021 12:00:00 AM,16 - 17 Years,16.13266789451802,0.488,0.399
07/25/2021 12:00:00 AM,18 - 24 Years,19.86154103453281,0.527,0.439
07/25/2021 12:00:00 AM,25 - 39 Years,20.105757593663903,0.567,0.488
07/25/2021 12:00:00 AM,40 - 49 Years,16.303753695609036,0.665,0.582
07/25/2021 12:00:00 AM,50 - 64 Years,11.73606556355808,0.761,0.678
07/25/2021 12:00:00 AM,65 - 74 Years,7.941569558421714,0.915,0.824
